発売日,メモリ,容量(bit),価格,ハード,タイトル,ジャンル,ジョブカテゴリ,カウント
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(93)[VOL.1]新作ソフト(ウェディングピーチ)語っちゃうよ,???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(94)[VOL.2]おハガキスペシャル,???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(95)エニックス情報局(常勝麻雀天牌),???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(96)新作ソフト(パネルでポン)　秘伝ソフト,???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(97)今週のお買い物情報(9/22～29)　ブックメーカー,???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(98)[VOL.1]新作ソフト(ウィザードリィVI)語っちゃうよ,???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(99)[VOL.2]街角インタビュー　秋葉原周辺100人,???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(100)エニックス情報局,???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(101)新作ソフト　秘伝ソフト,???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(102)今週のお買い物情報　ブックメーカー,???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(103)[VOL.1]新作ソフト語っちゃうよ,???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(104)[VOL.2]街角インタビュー　秋葉原周辺100人,???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(105)エニックス情報局(天地創造),???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(106)新作ソフト(スーパー花札２)　秘伝ソフト(超兄貴、他),???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(107)今週のお買い物情報(10/6)　ブックメーカー,???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(108)[VOL.1]新作ソフト(真　哭きの竜)語っちゃうよ,???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(109)[VOL.2]スーパードンキーゴング２速報推薦ゲーム(ドカポン３・２・１),???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(110)エニックス情報局(天地創造),???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(111)新作ソフト(ゲームの鉄人)　秘伝ソフト(パネルでポン),???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(112)今週のお買い物情報(10/13)　ブックメーカー,???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(113)[VOL.1]新作ソフト(マジカルドロップ)語っちゃうよ,???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(114)[VOL.2]サテラビュー徹底解剖,???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(115)エニックス情報局(天地創造),???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(116)新作ソフト(ガンガンガンチャン)　秘伝ソフト(すぱぽ～ん、他),???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(117)今週のお買い物情報(10/20)　ブックメーカー,???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(118)[VOL.1]新作ソフト(ウルトラベースボール実名版３)語っちゃうよ,???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(119)[VOL.2]パネルでポン発売直前情報,???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(120)エニックス情報局(天地創造),???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(121)新作ソフト(ジュエル　オブ　ライブII)　今週のお買い物情報１(10/27)　秘伝ソフト,???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(122)今週のお買い物情報２(10/27)　ブックメーカー,???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(123)[VOL.1]新作ソフト(ロゴスパニックごあいさつ)語っちゃうよ,???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(124)[VOL.2]来週からのお知らせ、他,???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(125)エニックス情報局(ドラクエVI),???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(126)新作ソフト(新スタートレック) 秘伝ソフト(ゲームの鉄人、マジカルドロップ),???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(127)今週のお買い物情報(11/2) 語っちゃうよ,???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(128)新作ソフト(リーディングジョッキー２)　リコちゃん電話(開通御祝い),???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(129)エニックス情報局(ドラクエVI),???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(130)新作ソフト(SUPER億万長者ゲーム)　秘伝ソフト(ガンチャン、ウルトラベースボール),???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(131)今週のお買い物情報(11/10～11)　語っちゃうよ,???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(132)新作ソフト(魔女たちの眠り)　リコちゃん電話(ドラクエVIの買い方),???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(133)エニックス情報局(ドラクエVI),???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(134)新作ソフト(ドカポン外伝)　秘伝ソフト(ロゴスパニック),???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(135)今週のお買い物情報(11/17)　初心会情報　語っちゃうよ,???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(136)新作ソフト(クロックワークス)　リコちゃん電話(ゲームキャラものまね),???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(137)エニックス情報局(ドラクエVI、初心会情報),???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(138)新作ソフト(ちびまる子ちゃん)　秘伝ソフト(リーディングジョッキー２),???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(139)今週のお買い物情報(11/21～25)　NINTENDO64情報,???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(140)新作ソフト(Ｂ．Ｂ．ＧＵＮ)　リコちゃん電話(親からの一言),???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(141)エニックス情報局(ドラクエVI),???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(142)[1]新作ソフト(す～ぱ～ぷよぷよ通),???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(143)[2]今週のお買い物情報(12/1)　秘伝ソフト(SUPER億万長者、他),???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(144)[1]新作ソフト(アメリカン　バトルドーム),???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(145)[2]NINTENDO64ソフト紹介,???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(146)[1]新作ソフト(ミッキーとドナルド　マジカルアドベンチャー３),???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(147)[2]パネルでポン　イベント大攻略(初級編)　リコちゃん電話(新コーナー),???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(148)エニックス情報局(ドラクエVI),???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(149)[1]新作ソフト(イースＶ),???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(150)[2]今週のお買い物情報(12/8～9)　秘伝ソフト,???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(151)[1]新作ソフト(もってけｏｈ！ドロボー),???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(152)[2]パネルでポン　イベント大攻略(中上級編),???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(153)[1]新作ソフト(商人よ、大志を抱け!!、美少女戦士セーラームーンＳｕｐｅｒＳ),???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(154)[2]新作ソフト(ＳＤガンダムＧ　ＮＥＸＴ)スペースワールド'95情報,???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(155)エニックス情報局(これがエニックスの実態だ！),???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(156)[1]新作ソフト(ファイナルファイト　タフ、ロックマンＸ３),???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(157)[2]今週のお買い物情報(12/15)　秘伝ソフト(ちびまる子ちゃん、Ｂ．Ｂ．ＧＵＮＳ),???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(158)[1]新作ソフト(スーパーチャイニーズワールド３),???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(159)[2]ファミコンスペースワールド'95情報,???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(160)[1]新作ソフト(将棋三昧),???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(161)[2]今週のお買い物情報(12/15)　リコちゃん電話(ドラクエVI発売初日),???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(162)エニックス情報局(いただきストリート２),???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(163)[1]新作ソフト(ロードス島戦記),???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(164)[2]今週のお買い物情報(12/20～22),???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(165)[1]新作ソフト(バトルサブマリン),???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(166)[2]今週のお買い物情報(12/22)　NINTENDO64アンケート,???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(167)[1]新作ソフト(Ｐａｒｌｏｒ！パーラー！IV ＣＲ),???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(168)[2]秘伝ソフト(す～ぱ～ぷよぷよ通、他)　リコちゃん電話(欲しいプレゼント),???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(169)エニックス情報局(エニックスマニア),???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(170)新作ソフト(魔導物語はなまる大幼稚園児)　秘伝ソフト(もってけｏｈ！ドロボー),???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(171)今週のお買い物情報(12/27～29)　虎の大穴　十大ニュース,???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(172)櫛田理子のゲームゆく年くる年　リコちゃん電話(ゲームゆく年くる年),???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(173)エニックス情報局(ワンダープロジェクトＪ),???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(174)櫛田、しのはら'96を語る　ソフトメーカー'96の抱負　秘伝ソフト(将棋三昧、他),???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(175)お年玉企画ブックメーカー　書き初め,???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(176)エニックス情報局(魔方陣グルグル、ドラクエVI),???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(177)新作ソフト(的中競馬塾)　語っちゃうよ　何でも64,???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(178)今週のお買い物情報(1/12)　秘伝ソフト(バトルサブマリン、他)　リコちゃん電話,???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(179)エニックス情報局(エニックスとインターネット、ＢＳドラクエＩ),???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(180)新作ソフト(平成軍人将棋)　語っちゃうよ　何でも64,???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(181)今週のお買い物情報(1/19)　秘伝ソフト(魔導物語)　リコちゃん電話(嫌いなジャンル),???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(182)エニックス情報局(最後の？今週のＤＱVI),???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(183)新作ソフト(囲碁倶楽部)　語っちゃうよ　何でも64,???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(184)今週のお買い物情報(1/26)　リコちゃん電話(一つだけ魔法が使えるなら),???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(185)スクウェアスペシャル(ダイナマイ・トレーサー、恋はバランス),???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(186)エニックス情報局(第１回　カニの会スペシャル),???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(187)新作ソフト(クーリースカンク)　秘伝ソフト(的中競馬塾、他)　語っちゃうよ,???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(188)今週のお買い物情報(1/31～2/2)　何でも64　みんなで作ろうＳＴＧ,???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(189)スクウェアスペシャル(ラジカルドリーマーズ)　リコちゃん電話(クリアできなかったゲーム),???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(190)エニックス情報局(あの人は今？,???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(1901)ＢＳソフト(カービィミニゲーム集)　秘伝ソフト(平成軍人将棋)　語っちゃうよ,???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(192)今週のお買い物情報(2/9)　何でも64　みんなで作ろうＳＴＧ,???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(193)スクウェアスペシャル(トレジャー・コンフリクス)　リコちゃん電話(今時やってるゲーム),???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(194)エニックス情報局(バレンタイン・スペシャル),???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(195)任天堂東京支店取材記　秘伝ソフト(囲碁倶楽部)　語っちゃうよ,???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(196)今週のお買い物情報(2/16)　何でも64　みんなで作ろうＳＴＧ,???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(197)特集秋葉原の歩き方　リコちゃん電話(チョコあげたい＆もらいたいキャラ),???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(198)エニックス情報局(汚名返上！３バカ大将),???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(199)新作ソフト(スーパーファミスタ５)　秘伝ソフト(クーリースカンク)　語っちゃうよ,???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(200)今週のお買い物情報(2/23)　何でも64　みんなで作ろうＳＴＧ,???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(201)新作ソフト(実況パワフルプロ野球３)　リコちゃん電話(おいおいと思ったゲーム),???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(202)エニックス情報局(魔方陣グルグル２),???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(203)新作ソフト(晦（つきこもり）)　ダビスタ96一口情報　語っちゃうよ,???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(204)今週のお買い物情報(2/29～3/1)　みんなで作ろうＳＴＧ,???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(205)新作ソフト(す～ぱ～ぷよぷよ通リミックス)　何でも64　リコちゃん電話(受験),???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(206)エニックス情報局(ダークハーフ),???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(207)新作ソフト(ＮＥＷヤッターマン)　ダビスタ96一口情報　語っちゃうよ,???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(208)今週のお買い物情報(3/8～9)　マリオＲＰＧ情報　みんなで作ろうＳＴＧ,???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(209)新作ソフト(カオスシード)　何でも64　リコちゃん電話(ギャルゲー討論大会),???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(210)エニックス情報局(さらば！常勝麻雀天牌、ワンダープロジェクトＪ２),???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(211)新作ソフト(忍たま乱太郎２)　ダビスタ96一口情報　語っちゃうよ,???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(212)今週のお買い物情報(3/15)　マリオＲＰＧ情報　みんなで作ろうＳＴＧ,???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(213)[1]新作ソフト(ギャンブル放浪記),???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(214)[2]新作ソフト(星のカービィ　スーパーデラックス),???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(215)エニックス情報局,???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(216)新作ソフト(それ行けエビス丸)秘伝ソフト(星のカービィミニゲーム)　語っちゃうよ,???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(217)今週のお買い物情報(3/21～22)　マリオＲＰＧ情報　みんなで作ろうＳＴＧ,???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(218)新作ソフト(音楽ツクールかなでーる)　何でも64　リコちゃん電話(業界を変える),???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(219)エニックス情報局(今後のソフトラインナップ、一応「さよなら」メッセージ),???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(220)新作ソフト(すぱぽ～んＤＸ)　秘伝ソフト(晦（つきこもり）)　語っちゃうよ,???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(221)今週のお買い物情報(3/29)　マリオＲＰＧ情報　リコちゃん電話(さよならリコ電),???,0,0
1990-11-21,0,0,🚧,SFC,ゲーム虎の大穴スペシャル(222)今週のお買い物情報(3/29)　新番組のご案内　ハガキ採用ポイント最終結果,???,0,0
